# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
RDH11             14   68143517   68162510      8       3  706710     0.087353   -0.00015148     0.087504
RDH12             14   68168603   68201168     34       6  679523      0.41526   -0.00015148      0.41541
ZFYVE26           14   68213237   68283306     76       6  680835       0.5276   -0.00015148      0.52775
RAD51B            14   68286496   69149889    801      67  684306      -2.7487   -0.00015148      -2.7485
LOC100996664      14   69093883   69095504      4       2  684612      0.30051   -0.00015148      0.30066
ZFP36L1           14   69254372   69263184      9       3  700264     -0.45867   -0.00015148     -0.45852
ACTN1             14   69340840   69446083    119      23  683869       2.5049   -0.00015148        2.505
DCAF5             14   69517637   69619914     56       6  687405       2.0646   -0.00015148       2.0648
EXD2              14   69658194   69710737     37       4  686283        2.691   -0.00015148       2.6911
GALNT16           14   69726681   69821190    116      23  682873       4.2009   -0.00015148        4.201
ERH               14   69846840   69865021      7       3  699372      0.60465   -0.00015148       0.6048
SLC39A9           14   69865096   69929107     32       4  678437     0.095585   -0.00015148     0.095737
PLEKHD1           14   69951471   69995215     28       6  699347     -0.40264   -0.00015148     -0.40249
CCDC177           14   70036531   70041600      3       1  672883      -2.0461   -0.00015148      -2.0459
SUSD6             14   70078310   70181861     51       8  684036     -0.83456   -0.00015148     -0.83441
SRSF5             14   70233812   70238722      1       1  692557      -2.6611   -0.00015148      -2.6609
SLC10A1           14   70242552   70264006     16       3  684634      -2.9557   -0.00015148      -2.9556
SMOC1             14   70346105   70499083    218      35  678420      -2.7466   -0.00015148      -2.7464
SLC8A3            14   70510934   70655787    222      30  687556      -2.4148   -0.00015148      -2.4147
COX16             14   70791798   70826448     38       5  695243     -0.79563   -0.00015148     -0.79548
SYNJ2BP-COX16     14   70791798   70883807    101       9  692103      -1.1495   -0.00015148      -1.1493
SYNJ2BP           14   70833213   70883807     55       7  690133     -0.89693   -0.00015148     -0.89678
ADAM21            14   70918874   70926622     10       4  683325     -0.48639   -0.00015148     -0.48624
ADAM20            14   70989078   71022756     21       4  678516    -0.024711   -0.00015148    -0.024559
MED6              14   71050306   71067401     27       5  678456      0.19272   -0.00015148      0.19287
TTC9              14   71108504   71142077     32      11  653936      -1.8589   -0.00015148      -1.8588
MAP3K9            14   71189243   71275912    101      12  685601      0.56862   -0.00015148      0.56877
PCNX              14   71374122   71582099    119       9  680626       -1.108   -0.00015148      -1.1079
SIPA1L1           14   71788108   72207761    149      11  686804       -1.243   -0.00015148      -1.2429
RGS6              14   72398817   73033238   1015      76  684650      -0.3676   -0.00015148     -0.36745
DPF3              14   73085561   73360824    292      41  682106       5.6937   -0.00015148       5.6939
DCAF4             14   73393040   73428825     42      10  690816       4.7043   -0.00015148       4.7045
ZFYVE1            14   73436152   73493920     55       8  685022       1.8499   -0.00015148         1.85
RBM25             14   73525221   73588749     35       9  689398       2.0985   -0.00015148       2.0986
PSEN1             14   73603143   73690399     49       9  683058       2.5137   -0.00015148       2.5139
PAPLN             14   73704205   73741348     42      10  684196       2.5081   -0.00015148       2.5082
NUMB              14   73741858   73925288    106      11  686226       2.8795   -0.00015148       2.8797
HEATR4            14   73945189   74025651     22       6  703176      0.91269   -0.00015148      0.91284
C14orf169         14   73957644   73960105      2       1  692111      0.86427   -0.00015148      0.86442
ACOT2             14   74034324   74042362      1       1  671879       2.1195   -0.00015148       2.1196
ACOT4             14   74058410   74062470      2       1  684893       1.2833   -0.00015148       1.2834
ACOT6             14   74083548   74086592      4       2  670033       1.4901   -0.00015148       1.4902
DNAL1             14   74111578   74170431     35       7  687300       1.1057   -0.00015148       1.1059
PNMA1             14   74178486   74181128      2       1  691588     -0.52612   -0.00015148     -0.52597
ELMSAN1           14   74181825   74256988     57      12  684687       1.9563   -0.00015148       1.9564
PTGR2             14   74318534   74352168     24       5  687345       2.6203   -0.00015148       2.6205
ZNF410            14   74353318   74398991     38       6  690668       2.3928   -0.00015148       2.3929
FAM161B           14   74399695   74417117     18       4  682092       2.6902   -0.00015148       2.6904
COQ6              14   74416637   74429815     13       4  690057       2.3084   -0.00015148       2.3086
ENTPD5            14   74426169   74486026     50       7  686322       2.1442   -0.00015148       2.1444
CCDC176           14   74486054   74532795     14       4  681867       1.1114   -0.00015148       1.1115
ALDH6A1           14   74524365   74551196     19       4  688775       1.5797   -0.00015148       1.5799
LIN52             14   74551656   74667117    122      10  688918      0.83985   -0.00015148         0.84
VSX2              14   74706175   74729441     17       3  684546      -2.3576   -0.00015148      -2.3575
ABCD4             14   74751980   74769767      8       1  690070      -1.4527   -0.00015148      -1.4525
VRTN              14   74815166   74826711      6       3  611599      -1.4212   -0.00015148      -1.4211
SYNDIG1L          14   74872596   74892805     15       3  692653      0.19278   -0.00015148      0.19293
NPC2              14   74942900   74960084     20       3  693782     -0.95163   -0.00015148     -0.95148
ISCA2             14   74960423   74962271      2       1  656609     -0.76118   -0.00015148     -0.76103
LTBP2             14   74964886   75079034     73      15  679186      0.46486   -0.00015148      0.46501
AREL1             14   75127955   75179807     24       3  691957      0.51299   -0.00015148      0.51315
FCF1              14   75179817   75205323      9       2  694085      0.33951   -0.00015148      0.33966
YLPM1             14   75230025   75304013     44       5  697584       1.7616   -0.00015148       1.7617
PROX2             14   75319736   75330562     13       4  705033       1.3558   -0.00015148       1.3559
DLST              14   75348594   75370450      9       2  685033       0.7885   -0.00015148      0.78865
RPS6KL1           14   75370657   75389985     15       3  689082      0.51507   -0.00015148      0.51523
PGF               14   75408533   75422467      9       4  654513     -0.78462   -0.00015148     -0.78447
EIF2B2            14   75469612   75476294      3       1  692027     0.062235   -0.00015148     0.062386
MLH3              14   75480467   75518235     16       1  679474     -0.12657   -0.00015148     -0.12642
ACYP1             14   75519924   75536181      5       1  678884      -1.0177   -0.00015148      -1.0175
ZC2HC1C           14   75535935   75544799      6       2  700209     -0.84603   -0.00015148     -0.84588
NEK9              14   75548818   75593778     20       2  699533     -0.79467   -0.00015148     -0.79451
TMED10            14   75598171   75643349     22       2  688660     -0.83393   -0.00015148     -0.83378
JDP2              14   75894509   75939404     55      10  681017     -0.75963   -0.00015148     -0.75948
BATF              14   75988784   76013335     22       5  684989      -2.7552   -0.00015148      -2.7551
FLVCR2            14   76044940   76114512     46       9  678527       -1.212   -0.00015148      -1.2118
C14orf1           14   76117233   76127538      3       2  682078        1.083   -0.00015148       1.0831
TTLL5             14   76127551   76421425    190      11  684964    -0.063258   -0.00015148    -0.063107
TGFB3             14   76424440   76449334     27       5  726755       0.1675   -0.00015148      0.16765
IFT43             14   76452096   76550416     80       9  694020      -2.9109   -0.00015148      -2.9108
GPATCH2L          14   76618255   76671239     82       8  689326        -1.85   -0.00015148      -1.8498
ESRRB             14   76837690   76968182    126      27  672137      -2.1511   -0.00015148      -2.1509
VASH1             14   77228235   77249363     14       4  681600      0.51225   -0.00015148       0.5124
ANGEL1            14   77248076   77292606     20       6  691054     -0.46303   -0.00015148     -0.46288
LRRC74A           14   77292725   77336656     48      13  677614       -1.092   -0.00015148      -1.0919
IRF2BPL           14   77490886   77495042      1       1  692401       0.5215   -0.00015148      0.52165
CIPC              14   77564578   77583630     14       3  677325       1.8171   -0.00015148       1.8173
ZDHHC22           14   77597613   77608134     10       4  679597       1.8182   -0.00015148       1.8184
