# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
FUNDC1             X   44382885   44402221      5       3  197096      0.22504    0.00072216      0.22432
DUSP21             X   44703249   44704134      2       1  199957       1.5482    0.00072216       1.5475
KDM6A              X   44732419   44972024      9       5  199320       1.6449    0.00072216       1.6442
CXorf36            X   45007618   45060146      9       5  200549     -0.11246    0.00072216     -0.11318
ZNF674             X   46357160   46404892      3       2  195066      -1.9378    0.00072216      -1.9385
CHST7              X   46433192   46457838      3       2  201726       1.3927    0.00072216        1.392
SLC9A7             X   46458686   46618607     15       6  198364       1.6925    0.00072216       1.6917
RP2                X   46696347   46741793      2       1  199748      0.96856    0.00072216      0.96784
JADE3              X   46771736   46920641     11       6  197753     -0.34711    0.00072216     -0.34784
RGN                X   46937775   46952712      3       2  201654       0.5611    0.00072216      0.56038
RBM10              X   47004617   47046214      2       1  199694       1.0905    0.00072216       1.0898
UBA1               X   47050199   47074527      2       1  200126      0.71718    0.00072216      0.71645
CDK16              X   47077445   47089396      4       2  197437      0.76599    0.00072216      0.76527
USP11              X   47092089   47107727      2       1  195261        1.458    0.00072216       1.4572
ZNF157             X   47229999   47273098      2       1  199624      -1.0551    0.00072216      -1.0559
ZNF41              X   47305281   47343070      7       4  197207      -1.1146    0.00072216      -1.1154
ARAF               X   47420499   47431320      4       2  197720     -0.16171    0.00072216     -0.16243
SYN1               X   47431300   47479256     11       6  199364      -1.3585    0.00072216      -1.3593
TIMP1              X   47441690   47446190      2       1  194964      -1.7767    0.00072216      -1.7775
CFP                X   47483612   47489704      1       1  204831     -0.08887    0.00072216    -0.089592
ELK1               X   47493744   47510003      3       2  200444      -1.2631    0.00072216      -1.2638
ZNF81              X   47696270   47781655      9       4  198267     -0.62067    0.00072216     -0.62139
ZNF182             X   47834250   47863394      4       2  200018      -1.4103    0.00072216       -1.411
SSX1               X   48114752   48126879      1       1  195170      0.30199    0.00072216      0.30127
SSX3               X   48205863   48216203      2       1  200156      0.47984    0.00072216      0.47912
SLC38A5            X   48316927   48328644      3       2  201373    -0.024736    0.00072216    -0.025458
FTSJ1              X   48334454   48344752      2       1  199826        -1.84    0.00072216      -1.8408
PORCN              X   48367347   48379202      1       1  199747     -0.58077    0.00072216     -0.58149
TBC1D25            X   48398075   48420997      3       1  201573       1.5055    0.00072216       1.5048
RBM3               X   48432741   48439553      1       1  193504      0.81128    0.00072216      0.81056
WDR13              X   48455880   48463582      2       1  204566      -1.7481    0.00072216      -1.7488
WAS                X   48542186   48549818      2       1  195457      -1.5146    0.00072216      -1.5154
SUV39H1            X   48553945   48567407      2       1  199870      0.17885    0.00072216      0.17813
GLOD5              X   48620154   48632064      2       1  195475       0.5468    0.00072216      0.54608
HDAC6              X   48660086   48683408      5       3  197337      -1.1614    0.00072216      -1.1622
TIMM17B            X   48750730   48755489      1       1  195460      -2.7337    0.00072216      -2.7344
SLC35A2            X   48760459   48769235      1       1  195485     -0.34515    0.00072216     -0.34587
PIM2               X   48770459   48776413      1       1  195478        0.922    0.00072216      0.92128
KCND1              X   48818639   48828251      3       2  195564       1.3361    0.00072216       1.3353
GRIPAP1            X   48830130   48858675      4       2  195366     -0.60273    0.00072216     -0.60345
TFE3               X   48886237   48900990      1       1  195370      -0.1118    0.00072216     -0.11252
CCDC120            X   48910961   48927510      2       1  195422      -2.0619    0.00072216      -2.0627
GPKOW              X   48969022   48980079      1       1  195389      0.31863    0.00072216      0.31791
MAGIX              X   49019181   49023836      2       1  195525     -0.14227    0.00072216     -0.14299
PRICKLE3           X   49031546   49042981      2       1  199990       -1.425    0.00072216      -1.4257
SYP                X   49044263   49056661      1       1  204462      0.23225    0.00072216      0.23152
CACNA1F            X   49061523   49089833      5       3  200931     -0.50693    0.00072216     -0.50765
CCDC22             X   49091927   49106987      5       3  195531     -0.50284    0.00072216     -0.50356
FOXP3              X   49106897   49122200      1       1  204506      -1.3983    0.00072216      -1.3991
PPP1R3F            X   49126305   49144557      2       1  195480      0.54806    0.00072216      0.54734
GAGE1              X   49363616   49373139      2       1  194848      -1.2931    0.00072216      -1.2938
CLCN5              X   49687225   49863892     13       8  196788     -0.44355    0.00072216     -0.44427
AKAP4              X   49955411   49965664      1       1  195404     -0.42104    0.00072216     -0.42177
CCNB3              X   50027540   50094913      6       3  198317      -1.3388    0.00072216      -1.3395
DGKK               X   50111879   50213721      7       3  200561      -1.8714    0.00072216      -1.8721
SHROOM4            X   50334642   50557044     21      14  196685      0.27168    0.00072216      0.27095
BMP15              X   50653735   50659641      5       3  197009     -0.69597    0.00072216     -0.69669
MAGED1             X   51546155   51645450      4       2  195176      0.02437    0.00072216     0.023647
FAM156A            X   52976462   53024651      1       1  202658        1.529    0.00072216       1.5282
GPR173             X   53078506   53109797      5       3  198135       0.5616    0.00072216      0.56088
TSPYL2             X   53111542   53117728      1       1  195453      0.25576    0.00072216      0.25503
KDM5C              X   53220503   53254604      4       2  197334      0.30973    0.00072216      0.30901
IQSEC2             X   53262058   53350522     14       9  198469     -0.71498    0.00072216      -0.7157
SMC1A              X   53401070   53449677      1       1  195377      0.35091    0.00072216      0.35019
RIBC1              X   53449727   53458063      1       1  195494      0.75428    0.00072216      0.75355
HUWE1              X   53559057   53713697     12       8  196780       0.9571    0.00072216      0.95638
PHF8               X   53963113   54075368      8       4  198556      0.10862    0.00072216       0.1079
FAM120C            X   54094757   54209714      4       2  197801       1.3664    0.00072216       1.3657
WNK3               X   54219256   54384438      4       2  197458      -1.0479    0.00072216      -1.0487
FGD1               X   54471887   54522599      1       1  195620      0.86197    0.00072216      0.86125
GNL3L              X   54556644   54593720      4       2  197631     -0.43076    0.00072216     -0.43149
ITIH6              X   54775332   54824673      6       3  198559      0.11325    0.00072216      0.11253
MAGED2             X   54834131   54842445      3       2  197423     -0.56033    0.00072216     -0.56106
TRO                X   54946996   54957864      3       2  198533     -0.11383    0.00072216     -0.11455
PFKFB1             X   54959307   55025244      2       1  195383     -0.60407    0.00072216      -0.6048
APEX2              X   55026756   55034306      2       1  195484     -0.82389    0.00072216     -0.82461
